token_addr_idx,top1_holder_ratio,pair_holder_ratio,top10_holder_ratio,top20_holder_ratio,token_creator_holder_ratio,price_ratio_realized_vol,price_ratio_range,reserve_base_realized_vol,reserve_quote_realized_vol,swap_buy_share,swap_net_flow_ratio,swap_direction_switch_freq
5871,0.4754,0.0,0.853,0.8736,0.0,0.034607520640834555,3.13158874447e-08,0.020040284180991342,0.004516626789888816,0.6026327319862443,0.20526546397248874,0.7352941176470589
5872,0.1735,0.0,0.5469999999999999,0.676,0.0,0.433447791094277,5.49418155115,0.31955489718974134,0.8657666576578933,0.6121347800109512,0.22426956002190254,0.5714285714285714
5873,0.2883,0.0,0.6613,0.7435,0.0,0.013328956135411915,1.4744278361500003,0.016734056055796122,0.08376176132847574,0.501156441428737,0.002312882857474065,0.4688279301745636
5874,0.1955,0.0,0.39809999999999995,0.5115999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5875,0.2581,0.0,0.6531999999999999,0.7227999999999999,0.0,0.4309852361215498,8.91194373974e-06,0.02729273286263372,0.010909729103597516,0.38936506216391176,-0.22126987567217657,0.5365853658536586
5876,0.4974,0.0,0.8995000000000002,0.9296999999999999,0.0,0.0089309614666591,0.0876124363100006,22.97307761399927,25.76464285684378,0.0,0.0,0.0
5877,0.147,0.0,0.4303,0.5266000000000001,0.0,0.005313144818152828,0.43393862551999973,0.008011815440082962,0.038334524646286824,0.4552251495792812,-0.0895497008414377,0.5161290322580645
5878,0.575,0.0,0.8632000000000001,0.8968,0.0,0.005799398943035989,0.24388011453000047,0.0015935485443997958,0.0034852658042129796,0.38684019048202406,-0.22631961903595185,0.28
5879,0.0842,0.0,0.33699999999999997,0.4622,0.0111,0.07032440585769298,2.2549934813399997,0.1965708203432767,0.39156863363669675,0.44907752361422304,-0.10184495277155392,0.46798029556650245
5880,0.1467,0.0,0.47120000000000006,0.5839,0.0,0.5144663640793764,8.6600550068,1.172571413992258,1.903730944416022,0.5762085301638112,0.15241706032762245,0.8333333333333334
5881,0.4506,0.0,0.8619,0.9212,0.0,3.554116555863497,11.5718859243,3.516048842241298,4.0033627303914985,0.5024242689010754,0.0048485378021507425,0.6524822695035462
5882,0.6291,0.0,0.7971,0.8541,0.0,0.03148555693407994,1.49856241599e-07,0.002626173915724777,0.0007924621204467825,0.21608677586186675,-0.5678264482762664,0.42105263157894735
5883,0.3097,0.0,0.9049,0.9223,0.0,0.12670334787538223,0.182515440491,0.308864224260716,0.30885652080613035,0.9923008187910556,0.9846016375821112,0.6666666666666666
5884,0.3192,0.0,0.5335000000000001,0.6334999999999998,0.0,0.05198482896119592,2.573022848540001e-06,0.010717415069682667,0.004694140602349591,0.11507189522245775,-0.7698562095550846,0.5
5885,0.3685,0.0,0.6038000000000001,0.7039999999999998,0.0,0.03220711105384998,1.1200086203699999e-06,0.0022862490408401036,0.0008271128530212908,0.33053555682438357,-0.33892888635123286,0.4
5886,0.3969,0.0,0.7392999999999998,0.7902,0.0,0.016668815782561693,1.32362347845,0.001587731993572257,0.00192705142691714,0.4224117181379099,-0.15517656372418018,0.4588235294117647
5887,0.0724,0.0,0.29890000000000005,0.3852,0.0,0.02733125010899963,2.8379077653000024,0.013566454218355794,0.19499132846307443,0.5090689936908536,0.018137987381707327,0.3
5888,0.2087,0.0,0.39599999999999996,0.45199999999999996,0.0,0.16571318023490864,6.534110947499999,0.03350931574459042,0.061460513405975754,0.3407709025022566,-0.31845819499548683,0.40097205346294046
5889,0.145,0.0138,0.591,0.6989999999999998,0.0,0.002810472585629668,1.7275435767000005,0.0015740141568014944,0.005141843883313156,0.4221256005901823,-0.15574879881963538,0.4471718249733191
5890,0.3852,0.0,0.6448999999999999,0.6577000000000001,0.0,0.23367134682659152,1.7406258852,0.9667622697680534,1.296703051787998,0.9244769355023517,0.8489538710047033,0.6153846153846154
5891,0.3682,0.0,0.7078,0.7676,0.0,0.00842519102942593,0.5527120181599994,0.022264557337853322,0.0745600582044935,0.5386382214161841,0.07727644283236812,0.5799418604651163
5892,0.1344,0.0,0.3651,0.4658999999999999,0.0,0.005527763070486159,1.758135163249,0.0005869607185791316,0.0006976094660775851,0.40344209509913986,-0.1931158098017203,0.4482472516075503
5893,0.2248,0.0,0.6627000000000002,0.7242999999999999,0.0,0.0020144583361522317,0.3912553703999997,0.006374177352017367,0.02018486539172262,0.504036016074438,0.008072032148876054,0.3515625
5894,0.2,0.0,0.6207000000000001,0.6920000000000001,0.0,0.012594631861145419,1.403276377900001,0.005435193312080585,0.03223674064388682,0.4629683031693487,-0.07406339366130252,0.6385135135135135
5895,0.3874,0.0,0.9067,0.9286000000000001,0.0,0.40908682813495456,6.1180930471420005,3.0360234309057583,3.3717138679623937,0.4705728727131938,-0.05885425457361234,0.484304932735426
5896,0.179,0.0,0.5826,0.6669999999999999,0.0,0.0990301460250649,1.0985077933618,0.8076423903225729,0.7909051888403315,0.4790128645301008,-0.04197427093979839,0.5311355311355311
5897,0.144,0.0083,0.6064,0.7029,0.0,0.01471779486217097,5.32564537438,0.004036082048484617,0.009608402848605773,0.17476062962883857,-0.6504787407423229,0.21510114159823754
5898,0.0672,0.0,0.3225,0.5218999999999999,0.0,0.016207829581721397,5.8977394735,0.004752181587858051,0.012396907322004446,0.25024629957774613,-0.49950740084450757,0.3226388610387006
5899,0.378,0.0,0.6818999999999998,0.7587,0.0,8.055866921224753,43.604798744899114,10.18188442599678,9.710518831753099,0.4584232831601972,-0.08315343367960548,0.6521739130434783
5900,0.2293,0.0,0.6199999999999999,0.7134,0.0,0.05362374766939754,5.135958184900004e-07,0.00356477690214893,0.0013409344463594668,0.9972172349829845,0.9944344699659691,0.8888888888888888
5901,0.5,0.0,0.9088,0.9325000000000001,0.0,0.0053721471493278095,0.5948627559000013,0.0026839667976487408,0.020021598517082764,0.45794772306109416,-0.08410455387781177,0.550761421319797
5902,0.2383,0.0,0.49579999999999996,0.5615,0.0,0.06756954744900569,3.1201929581200005,0.04207980187221416,0.14792087676717322,0.5123009829773231,0.02460196595464615,0.5825242718446602
5903,0.0533,0.0,0.1996,0.2546,0.0,0.09545483666323927,9.857974553830001,0.05730408085655132,0.6418695245769692,0.5317978010198532,0.06359560203970636,0.6335877862595419
5904,0.5704,0.0,0.8244,0.8985000000000002,0.0,0.019853170869838857,0.8465913698300005,11.378988657393386,13.015983292494356,0.7641389030374192,0.5282778060748384,0.4166666666666667
5905,0.2277,0.0401,0.5008,0.595,0.0,0.0033454760804753213,6.325715023499999,0.0014843781936525597,0.01341900934516761,0.41353459623457645,-0.17293080753084714,0.4883534136546185
5906,0.1275,0.0,0.8422999999999999,0.9484000000000001,0.0,0.006360234310670198,0.6703243291300001,0.0011389954440798656,0.0013440150161161948,0.48935968662944057,-0.021280626741118837,0.4516542703257245
5907,0.6149,0.0,0.9059,0.9365,0.0,4.345863252925988,19.891734486873176,3.398386246084942,3.566785670572499,0.42380379281770253,-0.15239241436459497,0.5287958115183246
5908,0.2528,0.0,0.5030000000000001,0.5815000000000001,0.0,0.019840299736598666,1.2230296013800004,0.010739825986068615,0.05974889213335641,0.4531432286344116,-0.09371354273117675,0.55
5909,0.3648,0.0,0.9898,0.9940999999999999,0.0,0.008853577514674471,0.5656888300399991,0.08065964298815974,0.3912280394430563,0.5649145103909695,0.1298290207819392,0.47540983606557374
5910,0.2526,0.0,0.5797,0.6922999999999998,0.0,0.008547823921346377,3.0879546918699994,0.007919809638620984,0.03214391676446506,0.39617185490052415,-0.20765629019895185,0.4617210682492582
5911,0.0939,0.0,0.3711,0.4835,0.0,9.278054675540897,0.09531016980430004,15.709178984122932,14.050096918812885,0.0,0.0,0.0
5912,0.0881,0.0,0.4494,0.5725999999999999,0.0,2.1745347410513074,53.7635552415,1.8076088406598032,2.213674521535967,0.39942967837800203,-0.20114064324399594,0.5459152645449017
5913,0.1165,0.0,0.413,0.5348,0.0,0.0028683515411498167,0.26338093309999966,0.12231421777359609,0.34780064000540656,0.5300730189623422,0.060146037924684155,0.5618729096989966
5914,0.1966,0.0,0.9014,0.9359000000000002,0.0,0.004448673257997573,0.440790934899999,0.0017210529718632043,0.006598118333697687,0.4548532512438372,-0.09029349751232554,0.5181818181818182
5915,0.4494,0.0,0.8002,0.8724000000000001,0.0,0.011075327159549156,2.0563671237700003,0.01548104133687702,0.06905475545659984,0.4875375198378339,-0.024924960324332307,0.6515311510031679
5916,0.1409,0.0,0.7055000000000001,0.8721,0.0,0.5718825096808416,0.8195632898629159,1.9702912437374296,1.366792795537322,0.09810902817575921,-0.8037819436484814,0.5813953488372093
5917,0.3508,0.0,0.5563,0.631,0.0,0.10629388073798722,2.5911815666999995,0.09011713743477938,0.9631844339981285,0.5788678025759978,0.15773560515199564,0.8333333333333334
5918,0.826,0.0002,0.988,0.9910999999999999,0.0,0.015896892584864274,1.35203314436,0.005849139806374787,0.021014565762940265,0.43426622223204586,-0.1314675555359083,0.48717948717948717
5919,0.2251,0.0,0.5955,0.7266999999999999,0.0,0.06713554735694369,4.383141539030001,0.2535745284456402,0.7032024616980317,0.38450742290354883,-0.23098515419290247,0.6145833333333334
5920,0.9693,0.0,0.9944000000000001,0.9978,0.0,0.06663066326205268,0.44480367263,0.004216377729696953,0.003984488913332707,0.4660857062915082,-0.06782858741698367,0.5174825174825175
5921,0.347,0.0,0.9038,0.9533,0.0,0.015590896203161444,3.24280680741,0.009389619277696475,0.03230949000738398,0.49069892209622207,-0.018602155807555917,0.4386650631389056
5922,0.1484,0.0,0.5689000000000001,0.6359999999999999,0.0,0.0017263256823918383,0.0005261272020000152,36.621059188695064,35.78184047368512,0.0,0.0,0.0
5923,0.4523,0.0,0.8422000000000001,0.8934,0.0,0.007135804720248887,0.13686012009000015,2.8786869444922565,3.0183265157176282,0.5430961911123177,0.08619238222463525,0.5548387096774193
5924,0.1515,0.0,0.4566,0.5704999999999999,0.0,0.04272087921455068,5.515015060655999,0.10877400606641202,0.12804817870152946,0.584500767543987,0.1690015350879742,0.44404915912031045
5925,0.2729,0.0,0.7033,0.7810999999999999,0.0,0.08102390284365962,1.7893833380319,0.012794099064037842,0.012318938395995101,0.5093408966233689,0.018681793246737702,0.3767857142857143
5926,0.1475,0.0,0.5861,0.7375,0.0,0.8459760994648625,5.7209404500323995,0.20689824919387442,0.3130605310992165,0.3696303699961925,-0.260739260007615,0.7592592592592593
5927,0.3439,0.0,0.6763999999999999,0.7956000000000001,0.0,0.005867664385343767,0.6605198445900005,0.0021198696278694616,0.00743784173148751,0.3671371348676549,-0.2657257302646901,0.6075949367088608
5928,1.0,0.0,1.0,1.0,0.0,0.011204575917357637,0.7150215389000003,0.003214053985740063,0.007531655045517516,0.3595354477402801,-0.28092910451943964,0.26666666666666666
5929,0.7143,0.0,0.9585999999999999,0.9724999999999999,0.0,0.027297803505940164,1.1987196969499995e-06,0.001637675839496559,0.0006875650071357307,0.992450584441752,0.9849011688835041,0.5
5930,0.2175,0.0,0.7589,0.863,0.0,0.032792915627433195,0.41058490722999963,0.0205107620152368,0.07547142105473684,1.0,1.0,0.0
5931,0.1009,0.0,0.38780000000000003,0.5095,0.0,0.06860100501365199,1.0365767999306998,0.9973237502586622,0.9775557027461295,0.5033065315683777,0.006613063136755389,0.6330578512396694
5932,0.22,0.0,0.41100000000000003,0.5451999999999998,0.0,0.10100202294405841,2.4020483300999995,0.09393032103856688,0.8333550346222199,0.2648030930249726,-0.4703938139500547,0.7777777777777778
5933,0.2117,0.0,0.8779,0.9549,0.0,7.1476963636376745,43.2791131376,7.124301666644173,8.033940481009209,0.4397391762005122,-0.12052164759897568,0.5633802816901409
5934,0.29,0.0,0.7686999999999999,0.8622000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5935,0.35,0.0,0.529,0.6213000000000001,0.0093,0.018582084724169133,6.515945035000001,1.8010645468404742,2.8094593204889424,0.4759739093388545,-0.04805218132229101,0.33489461358313816
5936,0.3459,0.0,0.696,0.7198,0.0,0.0,0.0,1.3518420272767326,2.446833327469979,0.0,0.0,0.0
5937,0.6682,0.0,0.8901,0.9170999999999999,0.0,0.0018328268225668428,0.6652004849500006,0.0005972134476593874,0.0014968861513548397,0.47495141884958825,-0.05009716230082347,0.5059084194977843
5938,0.1537,0.0,0.49720000000000003,0.5567,0.0,2.3396122726971966,29.671705468821,4.150376675619722,7.163404498286419,0.19611647589303666,-0.6077670482139266,0.6956521739130435
5939,0.2725,0.0,0.6401,0.7367000000000001,0.0,0.003921380672357883,0.36793655429999994,0.008301031714064561,0.029007310285316085,0.43879653023787657,-0.12240693952424689,0.47058823529411764
5940,0.2712,0.0,0.6631,0.8392000000000001,0.0,0.052470641093863214,2.0558179234500006e-05,0.007960903680161922,0.004387388182665098,0.8072694892732567,0.6145389785465134,0.5897435897435898
5941,0.2383,0.0,0.5783,0.7794,0.0,0.313805980315028,1.709336940541e-06,0.025519593427569133,0.00792167549019554,0.54986625214418,0.09973250428835977,0.46
5942,0.7827,0.0,0.9719,0.9871,0.0,0.044797550951033896,1.1423286399799997,0.028882394424654574,0.17280375376178964,0.8639369089202593,0.7278738178405187,0.625
5943,0.8655,0.0,0.9814,0.9891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5944,0.0718,0.0,0.29469999999999996,0.44349999999999995,0.0,0.08602082867950143,9.499638702053002,0.042620985887245395,0.15548835600758634,0.4595850078242131,-0.08082998435157396,0.5482695810564663
5945,0.5931,0.0,0.7306,0.771,0.5931,10.95070314753942,51.038945012099944,14.860286543602383,12.841354873149497,0.23065153496019716,-0.5386969300796055,0.5714285714285714
5946,0.36,0.0,0.7422999999999998,0.8208000000000001,0.0,1.008264677480579,8.6239676804007,4.239962686696388,4.928818190981445,0.21703330149321856,-0.5659333970135628,0.48214285714285715
5947,0.1762,0.0,0.4706,0.5848,0.0,0.030347490753757735,1.0681137956000004,0.01624232457481755,0.14131985323235882,0.5667325807029204,0.13346516140584094,0.46153846153846156
5948,0.2147,0.0,0.8424,0.9166000000000001,0.0,18.399332195659937,7.767487751204941,10.609071441359731,6.777940704715044,0.666320114733661,0.3326402294673222,0.75
5949,0.1386,0.0,0.6700999999999999,0.8157000000000001,0.0,0.0714935108550578,7.693489006399998e-07,0.005161358027777245,0.0018373016594404536,0.9929567545923037,0.9859135091846073,0.38461538461538464
5950,0.0915,0.0193,0.36079999999999995,0.4536,0.0,0.005329944036350211,6.068992329900002,0.0022670348662960824,0.016202914889419637,0.43423474977825216,-0.13153050044349557,0.4780825429377083
5951,0.2169,0.0,0.7567000000000002,0.8627999999999999,0.0,13.601930058761312,46.1023683159,13.582011020836644,15.08757320468911,0.4804103480707065,-0.03917930385858696,0.5490196078431373
5952,0.2695,0.0,0.6825000000000001,0.8062999999999999,0.0,0.002621052312362677,0.7857204451000008,0.01664062773147959,0.12444785981567609,0.44644347953309227,-0.10711304093381542,0.49053030303030304
5953,0.1619,0.0,0.5415000000000001,0.612,0.0,0.01377772497612329,1.4965176426400002,0.002568089337784403,0.0031893910019747613,0.44046672739271076,-0.11906654521457859,0.49268841394825647
5954,0.2196,0.0,0.7373,0.8176000000000001,0.0,0.014575714526903996,3.0938812714200004,0.005855690427767521,0.011025829535747222,0.5042195463213154,0.008439092642630847,0.5105608157319738
5955,0.5282,0.0,0.9305999999999999,0.9537,0.0,0.047321210712055625,3.7822658382e-06,0.002513429690446355,0.0011831867009039025,0.8178393139674542,0.6356786279349085,0.3333333333333333
5956,0.2797,0.0,0.5468000000000001,0.6469,0.0,0.02822513088590475,0.57497233744,0.05917812838384833,0.10003162234633524,0.5333253405466895,0.06665068109337897,0.6888888888888889
5957,0.0326,0.0,0.2126,0.3491000000000001,0.0,0.9210831524781317,0.2437252145297,0.05998855366751979,0.04911447362297173,0.1466317943466316,-0.7067364113067368,0.23076923076923078
5958,0.0489,0.0,0.2716,0.4293,0.0,13.483071009602135,9.87187687226,13.184676427924922,18.91522464843451,0.0,0.0,0.0
5959,0.4552,0.0,0.9986999999999999,0.9995,0.0,5.916609247660324,0.690824511721521,16.150537679758248,12.34141280773596,1.0,1.0,0.0
5960,0.0862,0.0,0.35409999999999997,0.4612,0.0,0.24915677104934197,7.992223230439999,0.5693053474570788,0.9797580153771521,0.5355237859781502,0.07104757195630033,0.46808510638297873
5961,0.3449,0.0,0.9523999999999998,0.9711,0.0,0.02624682916480303,0.2358707960299995,0.017442968273414516,0.11235528445470688,0.0,-1.0,0.0
5962,0.116,0.0,0.43400000000000005,0.5474,0.0,0.005294651791016079,0.5472759618100014,0.002562675013291912,0.006921009132841565,0.46863031031085123,-0.06273937937829742,0.5145631067961165
5963,0.0733,0.0,0.26670000000000005,0.28390000000000004,0.0,0.03782374834906123,0.5440167651300003,16.12877378137102,17.493074304792515,0.43874969561088345,-0.12250060877823307,0.8
5964,0.7351,0.0,0.9168,0.9568999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5965,0.4202,0.0,0.9662000000000002,0.985,0.0,0.10102818390658286,8.231784836499999e-06,0.005639276901646576,0.002531563623716679,0.3590990626121393,-0.2818018747757214,0.42857142857142855
5966,0.209,0.0,0.6743999999999999,0.7553000000000001,0.0,0.2934270709010033,10.663494870680001,0.3588023648009942,0.9408391378895349,0.5232886828809493,0.04657736576189862,0.6578947368421053
5967,0.5056,0.0401,0.7376,0.7948,0.0,0.010691963701824146,7.187451883600001,0.0047176079272750054,0.04038601580800594,0.37669393264859663,-0.24661213470280674,0.42508210180623973
5968,0.6075,0.0,0.7605000000000002,0.8522,0.0,0.02410685192199434,1.4322271998499998,0.015837113375681982,0.046502970808214535,0.5714817929003255,0.14296358580065094,0.5823529411764706
5969,0.2406,0.0,0.5748,0.7019000000000001,0.0,0.027324031672743405,1.01431288789,1.8758402717772809,2.042984115557158,0.5253533187245272,0.05070663744905434,0.5591715976331361
5970,0.3927,0.0,0.9643,0.9961000000000001,0.0,0.16820714260603903,0.10731391707100002,0.04378743752135872,0.042495547623483176,0.0,-1.0,0.0
5971,0.3349,0.0,0.8106,0.8573999999999999,0.0,0.01003329452389393,0.5920550370899988,0.004821602282866353,0.01787775316890281,0.4513295426861556,-0.09734091462768878,0.6778523489932886
5972,0.1574,0.0,0.41820000000000007,0.5564000000000001,0.0,0.005403084205204184,0.31592204143000124,0.07403400826347531,0.48834931162421286,0.5428777779386311,0.08575555587726229,0.29411764705882354
5973,0.4514,0.0,0.7304,0.8056000000000001,0.0,0.34302450176087773,0.0013557540376969998,0.07841266337963645,0.01975794675453007,0.0,-1.0,0.0
5974,0.272,0.0,0.767,0.8431,0.0,0.011587593248137726,0.30572566134000034,0.009517233141415114,0.024353334620427228,0.493465544356558,-0.013068911286884083,0.5806451612903226
5975,0.1458,0.0,0.51,0.6406,0.0,0.009597914008532186,0.34020440889000003,0.0012174604677395917,0.0016083132470262472,0.5135028797351434,0.0270057594702868,0.4878048780487805
5976,0.5,0.0,0.7924,0.9010000000000001,0.0,0.06910709044287636,1.528681095039,0.004753536993677989,0.005084712791159508,0.3921849735245353,-0.21563005295092938,0.5411305147058824
5977,0.2885,0.0,0.8991,0.9410999999999999,0.0,0.0015764627727086035,0.5756726032500001,0.0008400234120444851,0.0027602302525942517,0.7075134446106047,0.4150268892212095,0.3364222401289283
5978,0.0645,0.0108,0.39640000000000003,0.5272000000000001,0.0,0.0068109580235672955,3.0192850844100008,0.002368303152228875,0.00768554369582472,0.43786271467149757,-0.12427457065700481,0.46652465003043214
5979,0.2265,0.0,0.7643,0.8599000000000001,0.0,0.29048528035327076,42.25552546796,4.918203776178085,4.243213251999294,0.5142766910898994,0.028553382179798772,0.7352941176470589
5980,0.4264,0.0,0.8245,0.9051999999999999,0.0,28.463377263762773,13.6135383867,25.100588440111455,10.096993460828234,0.9999976570523106,0.9999953141046212,0.3333333333333333
5981,0.1109,0.0,0.30379999999999996,0.4102,0.0,0.008191448689139817,7.826345855999998,0.003431435945578699,0.022981433738887853,0.40845399648646286,-0.1830920070270743,0.4813235891189606
5982,0.5,0.01,0.8023,0.8329000000000001,0.0,0.0072249310983213,4.1508675149,0.0032082995127686474,0.02705338084137354,0.4296755798901769,-0.14064884021964622,0.41855670103092785
5983,0.2115,0.0,0.9085,0.9456,0.0,0.16654134830222272,10.3403758267,1.0355312582487717,1.248466449246972,0.46837632271764473,-0.06324735456471048,0.5642857142857143
5984,0.072,0.0359,0.2185,0.2569,0.0,0.014085079697921526,8.9560112605,0.005968220831110613,0.04292876850182008,0.30973595305220614,-0.3805280938955878,0.35616139585605233
5985,0.4697,0.0,0.65,0.7169000000000001,0.0,0.05129229972542878,3.2644979728000003e-06,0.0028859425775717112,0.0013142140015813984,0.9133576820098939,0.8267153640197877,0.625
5986,0.1475,0.0,0.5421999999999999,0.643,0.0,0.007495316507923478,0.5637624464000002,0.023109003273347892,0.07374206669296514,0.4285180789855077,-0.1429638420289846,0.48677248677248675
5987,0.8356,0.0,0.8845000000000001,0.8984,0.0,0.10586993908289961,11.479113289,0.2251891088286214,0.5947718022369239,0.39505600585977224,-0.20988798828045555,0.30855018587360594
5988,0.3538,0.0,0.6096999999999999,0.6802,0.0,0.006540550691042711,0.4588537442299998,0.00960805924945625,0.02856402171969527,0.5939179939482271,0.1878359878964542,0.5196078431372549
5989,0.2654,0.0,0.612,0.6972,0.0,6.627830752974488,45.436549404,6.881817016771496,7.268101913425693,0.5489040228073152,0.09780804561463037,0.6712328767123288
5990,0.2405,0.0,0.7298,0.8143,0.0,0.03906493107328577,2.1286853766599995e-06,0.012711633663123853,0.005537891948089545,0.6652257012679306,0.3304514025358612,0.6086956521739131
5991,0.2635,0.0,0.7477,0.8290999999999998,0.0,0.006755551716096431,0.06587760518000074,31.40622452004265,35.369962548843326,0.0,0.0,0.0
5992,0.0665,0.0,0.4518,0.692,0.0,0.009922566604218277,0.7443097007000006,0.0302426059157586,0.229632423822211,0.5250095588168402,0.050019117633680395,0.30434782608695654
5993,0.1797,0.0,0.5864,0.7147,0.0,0.02437535809831227,1.0520091487599998,0.006867260656561358,0.014278530775014498,0.4576763889288789,-0.08464722214224223,0.5
5994,0.2374,0.0,0.8086,0.8765000000000001,0.0,0.04833683440116716,1.6053579717200006,0.010887229610384831,0.01469038593957954,0.43860549490988415,-0.12278901018023179,0.546875
5995,0.0068,0.0001,0.009299999999999998,0.010299999999999998,0.0,0.00697611116598098,0.0900041298000005,0.0033916312834589846,0.029719262676302673,0.006655567778252857,-0.9866888644434942,1.0
5996,0.687,0.0,0.7938000000000001,0.8529999999999999,0.0,0.006827769615299254,0.51031236667,0.012680800744727558,0.03661138163285113,0.5089111294465264,0.017822258893052792,0.6458333333333334
5997,0.5911,0.0,0.9110999999999999,0.9481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5998,0.3603,0.0,0.6766000000000001,0.7617,0.0,0.14336319018463928,0.5632325219399998,0.04378297787578789,0.09947279002860421,0.0,-1.0,0.0
5999,0.2527,0.0,0.8037,0.8543,0.0,0.03044317986298449,0.9130458430899999,0.074913705521955,0.3795535882032445,0.4477781617864514,-0.10444367642709722,0.5454545454545454
6000,0.2444,0.0,0.5423,0.6059,0.0,0.049266583236795766,0.0011984356196099999,0.0016471441490779704,0.0012149767099952937,0.5354533974718775,0.07090679494375489,0.6
6001,0.2115,0.0,0.8455,0.9479000000000001,0.0,0.03672195840043216,1.4106721684599998e-07,0.03706283962854155,0.01090086764928628,0.9707947558687335,0.9415895117374671,0.4444444444444444
6002,0.2895,0.0,0.5571999999999999,0.6461000000000001,0.0,0.0029822868112102663,0.002018561461999968,35.13557562142779,35.11493780034957,0.0,0.0,0.0
6003,0.3396,0.0,0.733,0.809,0.0,0.014409035955916813,1.6530560770099996,0.006109717624371896,0.021479017585519747,0.46707301098145165,-0.06585397803709674,0.5703611457036114
6004,0.4182,0.0017,0.8961,0.9233000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6005,0.448,0.0,0.8454,0.8881000000000001,0.0,0.006619912793545925,1.08913335007,0.0016762763249725335,0.0033415646018347313,0.4775425019066069,-0.04491499618678623,0.5195121951219512
6006,0.4866,0.0,0.9621999999999999,0.9772000000000001,0.0,0.1580083411661528,5.7177200619e-06,0.008969493582268367,0.00394385599156176,0.5303162537839892,0.0606325075679783,0.4166666666666667
6007,0.9592,0.0,0.9881000000000001,0.9921000000000001,0.0,0.04799960761803133,1.831629156340001e-05,0.01137684453755503,0.006079032521438963,0.359168486206275,-0.2816630275874501,0.3684210526315789
6008,0.3449,0.0,0.6575,0.7274000000000002,0.0,0.07478601976316625,5.6295228478304,0.07120035379846229,0.09376022783675206,0.4985949398617493,-0.0028101202765015427,0.6244804655029094
6009,0.4301,0.0,0.9653999999999999,0.9896,0.0,10.780307528617554,40.6736411275,13.765793790559602,13.191252500758837,0.3840686247970093,-0.23186275040598148,0.64
6010,0.5802,0.0,0.924,0.9603999999999999,0.0,0.054621563874502205,4.245004610700001,0.03537118384173837,0.30761813999635557,0.36235931402862365,-0.27528137194275276,0.475
6011,0.4578,0.0,0.6593999999999999,0.7685000000000001,0.0,0.03177266355877089,2.4277045158000004,0.016024073332660125,0.13803015808235955,0.29809317589486795,-0.403813648210264,0.3548387096774194
6012,0.3009,0.0148,0.6531,0.7414,0.0,0.012290496357341873,5.255901521179999,0.6591558882576296,0.7062157628343123,0.369836291234421,-0.26032741753115785,0.4292888710325432
6013,0.3064,0.0,0.9543,0.9695,0.0,0.04002455079064509,6.497902333600002e-07,0.00287886351232266,0.0010261508794288195,0.8990702698409025,0.7981405396818052,0.4444444444444444
6014,0.7148,0.0,0.8881,0.9300999999999999,0.0,0.4084316306082522,7.6013119149900004e-06,0.026446012357895874,0.010349867898706441,0.0007382557441012294,-0.9985234885117975,0.45454545454545453
6015,0.3392,0.0,0.701,0.7967,0.0,0.16155009971521633,4.13921629349,5.949455672093193,8.994009262067575,0.36737761126819335,-0.2652447774636134,0.2
6016,0.3767,0.0064,0.6944,0.7636999999999998,0.0,0.007228306993126619,0.66375482686,0.005326458490830177,0.019630730657800136,0.398508115475119,-0.20298376904976198,0.4686926371609219
6017,0.1845,0.0,0.4083,0.49849999999999994,0.0,0.00755394301500223,2.614018293299999,1.4405956633554629,1.8516617404856297,0.3960633796002269,-0.20787324079954614,0.45807770961145194
6018,0.5657,0.0,0.8024000000000001,0.87,0.0,14.252718422681477,12.322218465,10.495306424438828,15.25504039909474,0.36389763581990503,-0.27220472836019,0.5384615384615384
6019,0.3437,0.0277,0.6857,0.7761999999999999,0.0,0.003477173547787227,0.7891635616699997,0.0007964243018260637,0.0014420397620066422,0.38211132183846513,-0.2357773563230697,0.42062525375558263
6020,0.1143,0.0,0.4827,0.6944,0.0,0.37798134738163464,4.849850781890001,0.21369774881695208,0.9269614889821541,0.4572106675583972,-0.08557866488320565,0.6
6021,0.8556,0.0005,0.9708000000000001,0.9846,0.0,0.13803135776203776,3.21712839399,0.09940814530012429,0.337320338033145,0.8621572355915375,0.724314471183075,0.3333333333333333
6022,0.5533,0.0,0.7756000000000001,0.8536999999999999,0.0,0.09017942622019745,5.3959148825341,0.06752189113050147,0.09127811477867852,0.4436427900905835,-0.11271441981883303,0.5514539080222727
6023,0.263,0.0,0.7463000000000001,0.8183,0.0,0.04504190705178792,1.6146632110299998e-06,0.002684873294222227,0.0011096240192909534,0.9638652855735294,0.9277305711470587,0.5263157894736842
6024,0.3101,0.0,0.9168000000000001,0.9632,0.0,0.1268732294824956,1.6375505961699997e-06,0.008765646974446656,0.0032571215229995954,0.0014034578132712864,-0.9971930843734576,0.2857142857142857
6025,0.6149,0.0233,0.9547000000000001,0.9776000000000001,0.0,0.008359298555318903,2.4734316983599998,0.0074033733745866295,0.024798815619519313,0.6550988377071878,0.31019767541437565,0.4088548107840712
